material_id,formula,pbe_bandgap,hse_bandgap,bandgap_correction,dataset,data_source,confidence,mpid,dimensionality
JVASP-7723,S6 Sr2,1.0649,2.156,1.0911000000000002,jarvis_3d,jarvis,high,mp-1175,3D
JVASP-7728,Ti1 Cu1 Hg2,0.0025,0.0144,0.011899999999999999,jarvis_3d,jarvis,high,mp-11882,3D
JVASP-7729,Ho1 Mg1,0.0058,0.0277,0.0219,jarvis_3d,jarvis,high,mp-1199,3D
JVASP-7732,O4 K1 As1 Ag2,0.5299,1.6826,1.1527,jarvis_3d,jarvis,high,mp-12015,3D
JVASP-7736,Ta1 Ru1,0.0063,0.0117,0.0054,jarvis_3d,jarvis,high,mp-12110,3D
JVASP-7740,Cr3 Si6,0.0254,0.0728,0.047400000000000005,jarvis_3d,jarvis,high,mp-1222,3D
JVASP-7746,Na2 Sn2 N2,1.1556,2.1971,1.0414999999999999,jarvis_3d,jarvis,high,mp-12433,3D
JVASP-7750,Nd2 Te2 F2,0.0834,1.0322,0.9488,jarvis_3d,jarvis,high,mp-12621,3D
JVASP-7751,Tb2 S1 O2,3.0951,4.5442,1.4491,jarvis_3d,jarvis,high,mp-12668,3D
JVASP-7752,Dy2 S1 O2,3.125,4.5969,1.4718999999999998,jarvis_3d,jarvis,high,mp-12669,3D
JVASP-7753,Ho2 S1 O2,3.1551,4.6238,1.4687000000000001,jarvis_3d,jarvis,high,mp-12670,3D
JVASP-7754,Er2 S1 O2,3.1862,4.6642,1.4780000000000002,jarvis_3d,jarvis,high,mp-12671,3D
JVASP-7755,Lu2 S1 O2,3.2228,4.8336,1.6107999999999998,jarvis_3d,jarvis,high,mp-12673,3D
JVASP-7756,Nb1 Ag1 O3,1.4262,1.6399,0.2137,jarvis_3d,jarvis,high,mp-12725,3D
JVASP-7757,Cd2 Te2,0.7137,1.7567,1.043,jarvis_3d,jarvis,high,mp-12779,3D
JVASP-7758,P8,2.3468,2.9104,0.5636000000000001,jarvis_3d,jarvis,high,mp-12883,3D
JVASP-7759,Y2 S1 O2,3.1156,4.278,1.1623999999999994,jarvis_3d,jarvis,high,mp-12894,3D
JVASP-7760,Ba1 Ti1 O3,1.7488,2.1691,0.4202999999999999,jarvis_3d,jarvis,high,mp-12992,3D
JVASP-7761,Mg1 S1,3.5821,5.064,1.4819,jarvis_3d,jarvis,high,mp-13032,3D
JVASP-7762,Mg1 Te1,2.4947,3.494,0.9993000000000003,jarvis_3d,jarvis,high,mp-13033,3D
JVASP-7764,Sc2 O3,3.5655,4.4798,0.9142999999999999,jarvis_3d,jarvis,high,mp-13060,3D
JVASP-7765,Y2 O3,4.2095,5.3653,1.1558000000000002,jarvis_3d,jarvis,high,mp-13061,3D
JVASP-7766,Tb2 O3,4.2122,5.734,1.5217999999999998,jarvis_3d,jarvis,high,mp-13063,3D
JVASP-7767,Dy2 O3,4.2771,5.821,1.5438999999999998,jarvis_3d,jarvis,high,mp-13064,3D
JVASP-7768,Ho2 O3,4.3416,5.886,1.5444000000000004,jarvis_3d,jarvis,high,mp-13065,3D
JVASP-7769,Er2 O3,4.4226,5.9872,1.5645999999999995,jarvis_3d,jarvis,high,mp-13066,3D
JVASP-7770,Tm2 O3,4.4912,6.1316,1.6403999999999996,jarvis_3d,jarvis,high,mp-13067,3D
JVASP-7771,Lu2 O3,4.458,6.3309,1.8728999999999996,jarvis_3d,jarvis,high,mp-13068,3D
JVASP-7772,N1 Y1,2.2334,3.5477,1.3142999999999998,jarvis_3d,jarvis,high,mp-13099,3D
JVASP-7773,Sr1 Hf1 O3,3.8856,5.4381,1.5525000000000002,jarvis_3d,jarvis,high,mp-13108,3D
JVASP-7774,Cd2 O2,0.7936,1.5115,0.7179000000000001,jarvis_3d,jarvis,high,mp-13119,3D
JVASP-7775,Ca3 N2,1.9829,3.1164,1.1335,jarvis_3d,jarvis,high,mp-13147,3D
JVASP-7776,B4 N4,5.0553,6.3491,1.2938,jarvis_3d,jarvis,high,mp-13151,3D
JVASP-7778,C1 O4 Na4,2.4737,6.1414,3.6677,jarvis_3d,jarvis,high,mp-13274,3D
JVASP-7780,N1 Al1,4.8926,5.6989,0.8063000000000002,jarvis_3d,jarvis,high,mp-1330,3D
JVASP-7781,Sc1 Te2 Tl1,0.0829,0.235,0.15209999999999999,jarvis_3d,jarvis,high,mp-13314,3D
JVASP-7783,O4 Ca2 Ge1,3.06,4.6769,1.6168999999999998,jarvis_3d,jarvis,high,mp-13650,3D
JVASP-7785,S2 Sn2,0.1268,1.5566,1.4298,jarvis_3d,jarvis,high,mp-1379,3D
JVASP-7786,F6 Zn1 Sn1,3.7753,5.6071,1.8317999999999999,jarvis_3d,jarvis,high,mp-13903,3D
JVASP-7787,F6 Cd1 Sn1,3.8825,6.6868,2.8043,jarvis_3d,jarvis,high,mp-13907,3D
JVASP-7789,O1 Rb2,1.607,4.2543,2.6472999999999995,jarvis_3d,jarvis,high,mp-1394,3D
JVASP-7792,Zn1 Ag1 F3,1.7637,4.4938,2.7301,jarvis_3d,jarvis,high,mp-14099,3D
JVASP-7793,O4 Al2 Tl2,2.2854,3.272,0.9865999999999997,jarvis_3d,jarvis,high,mp-14105,3D
JVASP-7794,N1 Dy1,0.3975,1.1242,0.7267000000000001,jarvis_3d,jarvis,high,mp-1410,3D
JVASP-7795,O4 Ga2 Tl2,2.2173,3.1008,0.8835000000000002,jarvis_3d,jarvis,high,mp-14222,3D
JVASP-7802,Se6,1.2286,2.1175,0.8889000000000002,jarvis_3d,jarvis,high,mp-147,3D
JVASP-7803,Cd3 Te3,0.6718,1.0019,0.33010000000000006,jarvis_3d,jarvis,high,mp-1492,3D
JVASP-7804,Se3,0.8981,2.2888,1.3907000000000003,jarvis_3d,jarvis,high,mp-14,3D
JVASP-7805,Tm1 Mg1,0.0142,0.0325,0.0183,jarvis_3d,jarvis,high,mp-1505,3D
JVASP-7806,Tl1,0.0088,0.0106,0.0017999999999999995,jarvis_3d,jarvis,high,mp-151,3D
JVASP-7809,O2 Zr1,3.4518,4.1734,0.7216,jarvis_3d,jarvis,high,mp-1565,3D
JVASP-7810,Na4 Se4,0.3553,1.8292,1.4739,jarvis_3d,jarvis,high,mp-15668,3D
JVASP-7812,K1 Zn1 As1,0.2452,1.3553,1.1100999999999999,jarvis_3d,jarvis,high,mp-15687,3D
JVASP-7813,N4 Mg2 Si2,3.7015,5.1354,1.4339,jarvis_3d,jarvis,high,mp-15701,3D
JVASP-7814,C2 N4 Mg2,4.0037,5.3961,1.3923999999999994,jarvis_3d,jarvis,high,mp-15702,3D
JVASP-7815,Be2 N4 Si2,3.8367,5.1676,1.3309000000000002,jarvis_3d,jarvis,high,mp-15704,3D
JVASP-7816,C4 Ca2,2.2434,2.9694,0.726,jarvis_3d,jarvis,high,mp-1575,3D
JVASP-7818,P4,0.0386,1.8029,1.7643,jarvis_3d,jarvis,high,mp-157,3D
JVASP-7819,O5 Nb2,2.1697,2.8162,0.6464999999999996,jarvis_3d,jarvis,high,mp-1595,3D
JVASP-7820,Li2 Cu1 Sb1,0.0657,0.8471,0.7814,jarvis_3d,jarvis,high,mp-15988,3D
JVASP-7821,B4 N4,1.6131,3.2379,1.6247999999999998,jarvis_3d,jarvis,high,mp-1599,3D
JVASP-7824,Sb1 Tm1 Pt1,0.179,0.4287,0.24970000000000003,jarvis_3d,jarvis,high,mp-16314,3D
JVASP-7830,Sb1 Er1 Pt1,0.1775,0.4083,0.2308,jarvis_3d,jarvis,high,mp-16329,3D
JVASP-7833,Sn1 Te1,0.0633,0.4822,0.41890000000000005,jarvis_3d,jarvis,high,mp-16364,3D
JVASP-7835,Sb1 Ho1 Pt1,0.1768,0.3979,0.22109999999999996,jarvis_3d,jarvis,high,mp-16376,3D
JVASP-7836,B1 N1,4.8134,5.8126,0.9992000000000001,jarvis_3d,jarvis,high,mp-1639,3D
JVASP-7837,Si4,0.0308,1.106,1.0752000000000002,jarvis_3d,jarvis,high,mp-165,3D
JVASP-7838,Al2 Au2 O4,0.7821,1.6914,0.9093,jarvis_3d,jarvis,high,mp-16613,3D
JVASP-7843,C2,0.0984,0.5114,0.413,jarvis_3d,jarvis,high,mp-169,3D
JVASP-7844,N1 Al1,3.5452,4.8012,1.2559999999999998,jarvis_3d,jarvis,high,mp-1700,3D
JVASP-7845,C2 Ba1,1.7911,3.0936,1.3025,jarvis_3d,jarvis,high,mp-1735,3D
JVASP-7846,Se4 Tl4,0.0485,0.7436,0.6951,jarvis_3d,jarvis,high,mp-1836,3D
JVASP-7855,S1 Sn1,0.0928,0.4947,0.4019,jarvis_3d,jarvis,high,mp-1876,3D
JVASP-7860,Sn1 Te1,0.0333,0.1617,0.12840000000000001,jarvis_3d,jarvis,high,mp-1883,3D
JVASP-7864,Al1 Pt3,0.0056,0.0064,0.0008000000000000004,jarvis_3d,jarvis,high,mp-188,3D
JVASP-7869,O4 Mn1 Sr2,0.0029,0.0094,0.006500000000000001,jarvis_3d,jarvis,high,mp-18978,3D
JVASP-7871,O1 Ni1,0.0031,0.0122,0.0091,jarvis_3d,jarvis,high,mp-19009,3D
JVASP-7873,Na5 Co1 S1 O2,1.2283,1.5584,0.33010000000000006,jarvis_3d,jarvis,high,mp-19027,3D
JVASP-7878,Co2 O2,0.0016,0.004,0.0024000000000000002,jarvis_3d,jarvis,high,mp-19128,3D
JVASP-7881,Li2 Ni1 O2,0.0613,0.0652,0.0038999999999999937,jarvis_3d,jarvis,high,mp-19183,3D
JVASP-7882,O1 V1,0.0002,0.0023,0.0021,jarvis_3d,jarvis,high,mp-19184,3D
JVASP-7889,V2 Co1 O6,0.0089,0.0098,0.0008999999999999998,jarvis_3d,jarvis,high,mp-19311,3D
JVASP-7896,Cu3 N1,0.1404,0.339,0.19860000000000003,jarvis_3d,jarvis,high,mp-1933,3D
JVASP-7900,O4 V1 Ag3,0.4998,2.1626,1.6627999999999998,jarvis_3d,jarvis,high,mp-19412,3D
JVASP-7902,S4 Sr2,1.5845,2.7189,1.1344,jarvis_3d,jarvis,high,mp-1950,3D
JVASP-7903,P3 N5,2.8057,3.9785,1.1728,jarvis_3d,jarvis,high,mp-1954,3D
JVASP-7915,S2 Co3 In2,0.0111,0.0141,0.002999999999999999,jarvis_3d,jarvis,high,mp-19804,3D
JVASP-7917,S2 Co3 Sn2,0.0107,0.0277,0.017,jarvis_3d,jarvis,high,mp-19807,3D
JVASP-7921,Tm3 In1 N1,0.0061,0.0303,0.0242,jarvis_3d,jarvis,high,mp-19847,3D
JVASP-7923,Zn1 O1,0.8717,2.3631,1.4914,jarvis_3d,jarvis,high,mp-1986,3D
JVASP-7925,Fe2 Te4,0.0398,0.0411,0.0012999999999999956,jarvis_3d,jarvis,high,mp-19880,3D
JVASP-7926,Sn1 Pt1 Th1,0.1002,0.6815,0.5813,jarvis_3d,jarvis,high,mp-19886,3D
JVASP-7937,Fe2 P4,0.0117,0.0453,0.0336,jarvis_3d,jarvis,high,mp-20027,3D
JVASP-7942,Dy1 Ga2,0.0045,0.0052,0.0007000000000000001,jarvis_3d,jarvis,high,mp-20064,3D
JVASP-7952,S2 Ag1 In1,0.0939,0.9516,0.8577,jarvis_3d,jarvis,high,mp-20162,3D
JVASP-7957,Al1 Fe3,0.0043,0.006,0.0017000000000000001,jarvis_3d,jarvis,high,mp-2018,3D
JVASP-7960,Ca2 Mn2 Sn2,0.0107,0.0194,0.008700000000000001,jarvis_3d,jarvis,high,mp-20233,3D
JVASP-7963,In2 Ag2 O4,0.5424,1.3418,0.7994000000000001,jarvis_3d,jarvis,high,mp-20329,3D
JVASP-7965,Pr2 Mn2 Si2,0.0009,0.0032,0.0023,jarvis_3d,jarvis,high,mp-20333,3D
JVASP-7966,O3 Zr1 Pb1,2.8087,3.9796,1.1709,jarvis_3d,jarvis,high,mp-20337,3D
JVASP-7968,O4 Na2 Au2,1.1599,1.8512,0.6913,jarvis_3d,jarvis,high,mp-20343,3D
JVASP-7982,Pr2 O3,3.8952,5.2144,1.3192000000000004,jarvis_3d,jarvis,high,mp-2063,3D
JVASP-7985,Dy1 Mg1,0.0238,0.03,0.006199999999999997,jarvis_3d,jarvis,high,mp-2077,3D
JVASP-7986,N1 Tb1,0.4016,1.0105,0.6089,jarvis_3d,jarvis,high,mp-2117,3D
JVASP-7987,Te4 Ba2,0.117,1.2734,1.1564,jarvis_3d,jarvis,high,mp-2150,3D
JVASP-7988,F1 Tl1,2.244,3.1691,0.9250999999999996,jarvis_3d,jarvis,high,mp-2175,3D
JVASP-7989,Lu1 Cd1,0.0007,0.0015,0.0008,jarvis_3d,jarvis,high,mp-2217,3D
JVASP-7990,Er1 Mg1,0.0389,0.0453,0.006400000000000003,jarvis_3d,jarvis,high,mp-2228,3D
JVASP-7991,O1 Zn1,1.078,2.5564,1.4784,jarvis_3d,jarvis,high,mp-2229,3D
JVASP-7992,Ge3 O6,3.2449,5.45,2.2051000000000003,jarvis_3d,jarvis,high,mp-223,3D
JVASP-7993,N6 Ag2,1.8973,3.0017,1.1044,jarvis_3d,jarvis,high,mp-2247,3D
JVASP-7994,O2 Hg1,0.4222,1.4724,1.0501999999999998,jarvis_3d,jarvis,high,mp-2278,3D
JVASP-7999,Li6 N2,1.628,2.297,0.6690000000000003,jarvis_3d,jarvis,high,mp-2341,3D
JVASP-8000,Zr2 Au1,0.0004,0.0014,0.001,jarvis_3d,jarvis,high,mp-2348,3D
JVASP-8001,F6 Ir2,1.2253,1.24,0.014699999999999935,jarvis_3d,jarvis,high,mp-2437,3D
JVASP-8003,S1 Cd1,0.9928,2.5204,1.5276,jarvis_3d,jarvis,high,mp-2469,3D
JVASP-8004,C2 Ca1,1.4436,2.621,1.1774,jarvis_3d,jarvis,high,mp-2482,3D
JVASP-8005,Si4 Os4,0.037,0.5494,0.5124,jarvis_3d,jarvis,high,mp-2488,3D
JVASP-8006,C8,2.7427,3.3186,0.5758999999999999,jarvis_3d,jarvis,high,mp-24,3D
JVASP-8007,Lu1 Hg1,0.0005,0.005,0.0045000000000000005,jarvis_3d,jarvis,high,mp-2522,3D
JVASP-8009,Sr1 Mg1,0.0058,0.0125,0.006700000000000001,jarvis_3d,jarvis,high,mp-2564,3D
JVASP-8010,Ba1 Te1,0.7679,1.1754,0.4075,jarvis_3d,jarvis,high,mp-2600,3D
JVASP-8012,C2 Sr1,1.7961,3.0531,1.2570000000000001,jarvis_3d,jarvis,high,mp-2630,3D
JVASP-8013,Te4 Ru2,0.0915,0.4553,0.3638,jarvis_3d,jarvis,high,mp-267,3D
JVASP-8020,Nd2 O3,3.9597,5.3153,1.3555999999999995,jarvis_3d,jarvis,high,mp-2763,3D
JVASP-8027,N1 Ga1,0.5089,2.0474,1.5385,jarvis_3d,jarvis,high,mp-2853,3D
JVASP-8028,Y2 Cu2 O4,2.8443,2.8716,0.02729999999999988,jarvis_3d,jarvis,high,mp-2918,3D
JVASP-8029,Ba1 Ti1 O3,1.7638,2.0125,0.24870000000000014,jarvis_3d,jarvis,high,mp-2998,3D
JVASP-8030,N2 S3 Sm4,1.3025,1.9477,0.6452,jarvis_3d,jarvis,high,mp-3062,3D
JVASP-8033,Na1 Nb1 O3,1.6324,2.2837,0.6513,jarvis_3d,jarvis,high,mp-3136,3D
JVASP-8034,S4 Tl4,0.6785,1.2385,0.5599999999999999,jarvis_3d,jarvis,high,mp-322,3D
JVASP-8036,O4 S1 Ba1,4.5619,7.5763,3.0144,jarvis_3d,jarvis,high,mp-3307,3D
JVASP-8037,Sr1 Zr1 O3,3.4466,4.1359,0.6893000000000002,jarvis_3d,jarvis,high,mp-3323,3D
JVASP-8038,O4 Sr2 Sn1,2.8677,4.1217,1.2539999999999996,jarvis_3d,jarvis,high,mp-3376,3D
JVASP-8039,B4 N4,3.7373,5.2395,1.5021999999999998,jarvis_3d,jarvis,high,mp-344,3D
JVASP-8041,Hg3 Te3,0.1728,1.0891,0.9162999999999999,jarvis_3d,jarvis,high,mp-358,3D
JVASP-8043,S1 Cd1,0.4287,1.6542,1.2254999999999998,jarvis_3d,jarvis,high,mp-370,3D
JVASP-8044,Ni1 Sb1 Tb1,0.0826,0.3229,0.2403,jarvis_3d,jarvis,high,mp-3716,3D
JVASP-8047,Zn2 Se2,1.2554,2.6693,1.4138999999999997,jarvis_3d,jarvis,high,mp-380,3D
JVASP-8051,Zn2 Ge2 As4,0.4501,1.0733,0.6232,jarvis_3d,jarvis,high,mp-4008,3D
JVASP-8053,Na1 Ta1 O3,2.3316,3.6454,1.3138,jarvis_3d,jarvis,high,mp-4170,3D
JVASP-8055,S2 Cu2 Ba1,0.0845,1.2625,1.178,jarvis_3d,jarvis,high,mp-4255,3D
JVASP-8056,F6 K1 As1,5.0937,6.7672,1.6734999999999998,jarvis_3d,jarvis,high,mp-4266,3D
JVASP-8057,K1 Nb1 O3,1.5254,2.0439,0.5184999999999997,jarvis_3d,jarvis,high,mp-4342,3D
JVASP-8059,Ni1 Sb1 Dy1,0.0837,0.3064,0.2227,jarvis_3d,jarvis,high,mp-4510,3D
JVASP-8060,O2 Na1 Cu1,0.037,0.6339,0.5969,jarvis_3d,jarvis,high,mp-4541,3D
JVASP-8061,Sr1 Hf1 O3,3.8856,5.4374,1.5518,jarvis_3d,jarvis,high,mp-4551,3D
JVASP-8062,C1 O3 Ba1,4.8281,6.6211,1.7930000000000001,jarvis_3d,jarvis,high,mp-4559,3D
JVASP-8063,Sb1 Te2 Tl1,0.0267,0.4244,0.3977,jarvis_3d,jarvis,high,mp-4573,3D
JVASP-8064,O2 Sc1 Cu1,2.3994,2.4574,0.05799999999999983,jarvis_3d,jarvis,high,mp-4636,3D
JVASP-8065,Ge2 O4,1.3661,3.0346,1.6685,jarvis_3d,jarvis,high,mp-470,3D
JVASP-8066,Zn2 Sn2 Sb4,0.013,0.2612,0.24819999999999998,jarvis_3d,jarvis,high,mp-4756,3D
JVASP-8067,C4,3.7645,4.7622,0.9977,jarvis_3d,jarvis,high,mp-47,3D
JVASP-8070,Na2 Pd1 C2,0.8896,1.3339,0.44430000000000014,jarvis_3d,jarvis,high,mp-4823,3D
JVASP-8071,Cu2 Ga2 Se4,0.7084,1.3915,0.6830999999999999,jarvis_3d,jarvis,high,mp-4840,3D
JVASP-8072,P4 Ni2,0.1453,0.3766,0.23129999999999998,jarvis_3d,jarvis,high,mp-486,3D
JVASP-8073,Sc1 Pd2 Sn1,0.0128,0.0195,0.006699999999999999,jarvis_3d,jarvis,high,mp-4897,3D
JVASP-8074,B2 Co4,0.0037,0.0066,0.0029,jarvis_3d,jarvis,high,mp-493,3D
JVASP-8076,Ge2 As4 Cd2,0.4699,0.5228,0.05290000000000006,jarvis_3d,jarvis,high,mp-4953,3D
JVASP-8079,Sb1 Lu1,0.1898,0.217,0.027200000000000002,jarvis_3d,jarvis,high,mp-516,3D
JVASP-8080,Zn2 As4 Sn2,0.1185,0.8032,0.6847000000000001,jarvis_3d,jarvis,high,mp-5190,3D
JVASP-8082,Sr1 Ti1 O3,1.8143,2.3022,0.4879,jarvis_3d,jarvis,high,mp-5229,3D
JVASP-8083,O3 K1 Nb1,1.8877,2.4019,0.5142,jarvis_3d,jarvis,high,mp-5246,3D
JVASP-8087,Rb2 Cu2 C4,2.1162,2.4744,0.3582000000000001,jarvis_3d,jarvis,high,mp-5425,3D
JVASP-8088,O2 Pd1 Ag2,0.012,0.5773,0.5653,jarvis_3d,jarvis,high,mp-5495,3D
JVASP-8089,Y1 Pd2 Sn1,0.0102,0.0286,0.0184,jarvis_3d,jarvis,high,mp-5538,3D
JVASP-8097,Nd2 S2 F2,1.3112,2.3623,1.0511,jarvis_3d,jarvis,high,mp-5760,3D
JVASP-8098,N1 O2 Ag1,1.2708,1.7804,0.5096,jarvis_3d,jarvis,high,mp-5770,3D
JVASP-8099,O3 Ti1 Ba1,2.2822,2.4294,0.14719999999999978,jarvis_3d,jarvis,high,mp-5777,3D
JVASP-8101,Ca1 Ti1 O3,1.8686,2.4057,0.5370999999999999,jarvis_3d,jarvis,high,mp-5827,3D
JVASP-8102,Rb1 Cu1 C2,2.0289,2.4551,0.4261999999999997,jarvis_3d,jarvis,high,mp-5841,3D
JVASP-8104,Ca1 Si1 O3,4.0205,5.2674,1.2469000000000001,jarvis_3d,jarvis,high,mp-5893,3D
JVASP-8105,Li1 Al1 Ge1,0.2614,0.4614,0.19999999999999996,jarvis_3d,jarvis,high,mp-5920,3D
JVASP-8106,C2 N2 O2 Ag2,2.0275,3.2172,1.1897000000000002,jarvis_3d,jarvis,high,mp-6070,3D
JVASP-8108,Pr2 Cu2 S2 O2,1.8558,2.8328,0.9770000000000003,jarvis_3d,jarvis,high,mp-6166,3D
JVASP-8109,Hg3 S3,1.3989,2.427,1.0281,jarvis_3d,jarvis,high,mp-634,3D
JVASP-8113,Ag2 C2 N2 O2,3.1803,4.0953,0.915,jarvis_3d,jarvis,high,mp-6781,3D
JVASP-8114,N1 Mn1,0.0003,0.0005,0.00020000000000000004,jarvis_3d,jarvis,high,mp-6933,3D
JVASP-8115,K2 Na2 O2,2.6491,4.9728,2.3237000000000005,jarvis_3d,jarvis,high,mp-6948,3D
JVASP-8116,O2 Cu1 Y1,2.8765,2.8797,0.0032000000000000917,jarvis_3d,jarvis,high,mp-6972,3D
JVASP-8118,Si2 C2,2.6183,3.4296,0.8113000000000001,jarvis_3d,jarvis,high,mp-7140,3D
JVASP-8119,Sc1 Sb1 Pt1,0.0955,0.7482,0.6527,jarvis_3d,jarvis,high,mp-7173,3D
JVASP-8120,Ca2 Zn2 S2 O2,2.8876,4.5192,1.6315999999999997,jarvis_3d,jarvis,high,mp-7204,3D
JVASP-8121,Ca3 As1 N1,0.759,1.4162,0.6571999999999999,jarvis_3d,jarvis,high,mp-7223,3D
JVASP-8126,Na2 Cu2 Te2,0.7544,2.4318,1.6774,jarvis_3d,jarvis,high,mp-7434,3D
JVASP-8127,O3 K2 Sn2,1.2099,2.5826,1.3726999999999998,jarvis_3d,jarvis,high,mp-7502,3D
JVASP-8128,Ba2 Se6,0.9964,1.9331,0.9367000000000001,jarvis_3d,jarvis,high,mp-7548,3D
JVASP-8129,S4 Ge2,2.2182,3.1314,0.9132000000000002,jarvis_3d,jarvis,high,mp-7582,3D
JVASP-8130,Si2 S4,3.0864,3.9742,0.8878000000000004,jarvis_3d,jarvis,high,mp-7583,3D
JVASP-8131,N2 F2 Mg4,2.508,4.2101,1.7020999999999997,jarvis_3d,jarvis,high,mp-7589,3D
JVASP-8132,As4 Nb2,0.0074,0.0075,9.99999999999994e-05,jarvis_3d,jarvis,high,mp-7598,3D
JVASP-8134,Si1 B6,0.0402,0.0998,0.0596,jarvis_3d,jarvis,high,mp-7700,3D
JVASP-8136,O4 Na2 U1,2.1654,2.1933,0.027899999999999814,jarvis_3d,jarvis,high,mp-7725,3D
JVASP-8137,F6 Zn1 Ba2,5.0987,7.0375,1.9387999999999996,jarvis_3d,jarvis,high,mp-7739,3D
JVASP-8138,O2 Na1 Al1,5.3087,7.3082,1.9995000000000003,jarvis_3d,jarvis,high,mp-7748,3D
JVASP-8141,Sr1 Zn2 As2,0.48,1.1129,0.6329,jarvis_3d,jarvis,high,mp-7770,3D
JVASP-8144,O4 S1 Sr1,4.0244,7.8058,3.7813999999999997,jarvis_3d,jarvis,high,mp-7811,3D
JVASP-8145,Hg3 O3,1.3072,2.0125,0.7053000000000003,jarvis_3d,jarvis,high,mp-7826,3D
JVASP-8146,Al1 Ag1 S2,1.8398,2.9143,1.0744999999999998,jarvis_3d,jarvis,high,mp-7885,3D
JVASP-8147,Mg3 As2,1.1065,1.6182,0.5117,jarvis_3d,jarvis,high,mp-7891,3D
JVASP-8148,O2 Rb2,2.1767,4.2772,2.1005,jarvis_3d,jarvis,high,mp-7895,3D
JVASP-8149,K6 P2,0.4816,1.8067,1.3251,jarvis_3d,jarvis,high,mp-7897,3D
JVASP-8150,O4 Si2,4.9363,6.8052,1.8689,jarvis_3d,jarvis,high,mp-7905,3D
JVASP-8151,K2 Nb2 Se4,0.8041,1.1929,0.38880000000000003,jarvis_3d,jarvis,high,mp-7940,3D
JVASP-8152,Li6 Sb2,0.3163,0.8467,0.5304,jarvis_3d,jarvis,high,mp-7955,3D
JVASP-8153,O4 Mg2 Si1,4.0209,6.3284,2.3075,jarvis_3d,jarvis,high,mp-7983,3D
JVASP-8154,S6,2.0424,3.0448,1.0023999999999997,jarvis_3d,jarvis,high,mp-7,3D
JVASP-8157,Ba1 Th1 O3,3.3381,4.4506,1.1124999999999998,jarvis_3d,jarvis,high,mp-8037,3D
JVASP-8158,C1 Si1,1.6198,2.3079,0.6881000000000002,jarvis_3d,jarvis,high,mp-8062,3D
JVASP-8161,Th2 S2 O2,1.2686,1.7923,0.5237,jarvis_3d,jarvis,high,mp-8136,3D
JVASP-8162,O2 Sc1 Rb1,3.3994,4.5633,1.1639,jarvis_3d,jarvis,high,mp-8145,3D
JVASP-8163,Li2 O4 Tl2,0.5616,1.3555,0.7938999999999999,jarvis_3d,jarvis,high,mp-8179,3D
JVASP-8165,N1 O3 Ag1,1.6004,2.6272,1.0268000000000002,jarvis_3d,jarvis,high,mp-8196,3D
JVASP-8167,Zr2 S2 O2,0.9562,1.3337,0.37750000000000006,jarvis_3d,jarvis,high,mp-8231,3D
JVASP-8168,Ba2 Te6,0.7548,1.2887,0.5338999999999999,jarvis_3d,jarvis,high,mp-8234,3D
JVASP-8169,N1 Ga1,1.7857,2.9033,1.1176000000000001,jarvis_3d,jarvis,high,mp-830,3D
JVASP-8170,Rb4 Te4,0.8585,1.705,0.8465,jarvis_3d,jarvis,high,mp-8360,3D
JVASP-8172,Li3 Nd1 As2,0.091,0.3977,0.3067,jarvis_3d,jarvis,high,mp-8406,3D
JVASP-8173,Rb2 Na2 O2,2.535,4.4086,1.8735999999999997,jarvis_3d,jarvis,high,mp-8453,3D
JVASP-8175,O4 Si1 Ca2,4.5154,5.9563,1.4409,jarvis_3d,jarvis,high,mp-8682,3D
JVASP-8177,N6 Tl2,1.849,2.4136,0.5646000000000002,jarvis_3d,jarvis,high,mp-870,3D
JVASP-8178,Fe4 Si4,0.0099,0.0158,0.005900000000000001,jarvis_3d,jarvis,high,mp-871,3D
JVASP-8179,S2 Sn2,0.0754,0.5847,0.5093,jarvis_3d,jarvis,high,mp-8781,3D
JVASP-8180,N1 Ho1,0.3324,1.143,0.8106,jarvis_3d,jarvis,high,mp-883,3D
JVASP-8181,Na3 As1,0.6758,1.5012,0.8254000000000001,jarvis_3d,jarvis,high,mp-8860,3D
JVASP-8182,Al2 P2,2.0495,2.6148,0.5652999999999997,jarvis_3d,jarvis,high,mp-8880,3D
JVASP-8183,Al2 As2,1.8075,2.5597,0.7521999999999998,jarvis_3d,jarvis,high,mp-8881,3D
JVASP-8184,Ga2 P2,1.2628,2.1751,0.9123000000000001,jarvis_3d,jarvis,high,mp-8882,3D
JVASP-8185,Ga2 As2,0.5154,1.3135,0.7980999999999999,jarvis_3d,jarvis,high,mp-8883,3D
JVASP-8186,Zn2 Te2,1.0786,2.2585,1.1799000000000002,jarvis_3d,jarvis,high,mp-8884,3D
JVASP-8187,N2 Cu1 Ta1,0.5781,1.0173,0.43920000000000015,jarvis_3d,jarvis,high,mp-8927,3D
JVASP-8188,Si6 Mo3,0.0728,0.4164,0.3436,jarvis_3d,jarvis,high,mp-8938,3D
JVASP-8189,Si6 W3,0.0401,0.0753,0.03520000000000001,jarvis_3d,jarvis,high,mp-8939,3D
JVASP-8190,Cu2 W1 S4,0.787,1.5542,0.7672,jarvis_3d,jarvis,high,mp-8976,3D
JVASP-8191,F6 Zr1 Pd1,3.4879,3.6062,0.11830000000000007,jarvis_3d,jarvis,high,mp-9056,3D
JVASP-8194,Ca2 P6,0.049,0.3433,0.2943,jarvis_3d,jarvis,high,mp-9122,3D
