material_id,formula,cif_path,pbe_bandgap,hse_bandgap,gap_type,correction,formation_energy,total_energy,spacegroup
JVASP-3753,VClO,FAILED_JVASP-3753.cif,0.0,0.0,mBJ,0.0,-1.91675,,Pmmn
JVASP-97633,Nd4Ge3S12,FAILED_JVASP-97633.cif,1.918,2.7,mBJ,0.782,-1.3786,,R3c
JVASP-91750,RbFeS2,FAILED_JVASP-91750.cif,0.0,0.08,mBJ,0.08,-0.88458,,Immm
JVASP-64544,Ba4ZnTe,FAILED_JVASP-64544.cif,0.0,0.0,mBJ,0.0,0.07427,,F-43m
JVASP-3657,Rb2PtCl6,FAILED_JVASP-3657.cif,1.716,2.241,mBJ,0.525,-1.32195,,Fm-3m
JVASP-53082,TlNO2,FAILED_JVASP-53082.cif,1.358,2.18,mBJ,0.822,-0.45428,,C2
JVASP-64017,Ba4NaW,FAILED_JVASP-64017.cif,0.0,0.0,mBJ,0.0,1.22182,,F-43m
JVASP-50404,Tm4B6O15,FAILED_JVASP-50404.cif,4.956,7.085,mBJ,2.129,-3.05268,,R3
JVASP-64144,Ba4CdHg,FAILED_JVASP-64144.cif,0.0,0.0,mBJ,0.0,0.3206,,F-43m
JVASP-18656,TiCd,FAILED_JVASP-18656.cif,0.0,0.0,mBJ,0.0,-0.06099,,P4/nmm
JVASP-63926,Ba4TiMn,FAILED_JVASP-63926.cif,0.0,0.0,mBJ,0.0,1.52803,,F-43m
JVASP-98190,Nb5Si3,FAILED_JVASP-98190.cif,0.0,0.0,mBJ,0.0,-0.59603,,I4/mcm
JVASP-22648,Ag2Se,FAILED_JVASP-22648.cif,0.504,1.207,mBJ,0.703,-0.0431,,Pnma
JVASP-18825,AlFe2,FAILED_JVASP-18825.cif,0.0,0.0,mBJ,0.0,-0.11407,,Fd-3m
JVASP-64334,BaCaBr,FAILED_JVASP-64334.cif,0.0,0.0,mBJ,0.0,-0.27647,,F-43m
JVASP-64739,Ba4LiNb,FAILED_JVASP-64739.cif,0.0,0.0,mBJ,0.0,0.9401,,F-43m
JVASP-64994,BeCo4Ru,FAILED_JVASP-64994.cif,0.0,0.0,mBJ,0.0,0.23432,,F-43m
JVASP-65109,BeInSn,FAILED_JVASP-65109.cif,0.0,0.0,mBJ,0.0,0.4269,,I4mm
JVASP-90860,FeH3,FAILED_JVASP-90860.cif,0.0,0.0,mBJ,0.0,0.46128,,Pm-3n
JVASP-28356,PbS,FAILED_JVASP-28356.cif,0.578,1.007,mBJ,0.429,-0.57617,,P6_3mc
JVASP-43637,Na2O,FAILED_JVASP-43637.cif,2.028,4.706,mBJ,2.678,-1.34086,,P-62m
JVASP-64391,Ba4MoSe,FAILED_JVASP-64391.cif,0.0,0.0,mBJ,0.0,0.76335,,F-43m
JVASP-44082,LiFe2F5,FAILED_JVASP-44082.cif,0.078,0.0,mBJ,-0.078,-2.26851,,P1
JVASP-64463,Ba4InGa,FAILED_JVASP-64463.cif,0.0,0.0,mBJ,0.0,0.30197,,F-43m
JVASP-37028,TiInFe2,FAILED_JVASP-37028.cif,0.0,0.0,mBJ,0.0,-0.07574,,Fm-3m
JVASP-64019,Ba4TiBe,FAILED_JVASP-64019.cif,0.0,0.0,mBJ,0.0,1.18817,,F-43m
JVASP-64205,Ba4CaNb,FAILED_JVASP-64205.cif,0.0,0.0,mBJ,0.0,0.84294,,F-43m
JVASP-64147,BaSrTe,FAILED_JVASP-64147.cif,0.0,0.0,mBJ,0.0,-0.4174,,F-43m
JVASP-64272,Ba4YHf,FAILED_JVASP-64272.cif,0.0,0.0,mBJ,0.0,0.85045,,F-43m
JVASP-65074,BeVSe,FAILED_JVASP-65074.cif,0.0,0.0,mBJ,0.0,-0.05497,,I4mm
JVASP-64549,Ba4MnZn,FAILED_JVASP-64549.cif,0.0,0.0,mBJ,0.0,1.18396,,F-43m
JVASP-64613,Ba4ScTe,FAILED_JVASP-64613.cif,0.0,0.0,mBJ,0.0,0.22503,,F-43m
JVASP-22621,Rb2CoF6,FAILED_JVASP-22621.cif,0.0,0.0,mBJ,0.0,-2.42709,,Fm-3m
JVASP-88017,LiMnP,FAILED_JVASP-88017.cif,0.0,0.0,mBJ,0.0,-0.52274,,P4/nmm
JVASP-86588,Ba3Nb2CoO9,FAILED_JVASP-86588.cif,0.0,0.0,mBJ,0.0,-2.80792,,P-3m1
JVASP-64206,Ba4VPb,FAILED_JVASP-64206.cif,0.0,0.0,mBJ,0.0,0.89275,,F-43m
JVASP-64392,KBaV,FAILED_JVASP-64392.cif,0.0,0.0,mBJ,0.0,1.24171,,F-43m
JVASP-65033,BeTcCl4,FAILED_JVASP-65033.cif,0.0,0.0,mBJ,0.0,1.24564,,F-43m
JVASP-98048,HoCoSn2,FAILED_JVASP-98048.cif,0.0,0.0,mBJ,0.0,-0.25813,,Cmcm
JVASP-64995,ScBe2Cu,FAILED_JVASP-64995.cif,0.0,0.0,mBJ,0.0,-0.04572,,F-43m
JVASP-85283,ICl,FAILED_JVASP-85283.cif,1.323,2.455,mBJ,1.132,-0.1,,P2_1/c
JVASP-64336,Ba4ScSe,FAILED_JVASP-64336.cif,0.0,0.0,mBJ,0.0,0.30529,,F-43m
JVASP-64917,Be2FeW,FAILED_JVASP-64917.cif,0.429,0.467,mBJ,0.038,-0.20004,,F-43m
JVASP-85669,H3N,FAILED_JVASP-85669.cif,4.515,6.942,mBJ,2.427,-0.28519,,P2_12_12_1
JVASP-87109,K3CO3F,FAILED_JVASP-87109.cif,4.33,7.167,mBJ,2.837,-2.16085,,R-3c
JVASP-107786,MgMnF6,FAILED_JVASP-107786.cif,2.157,2.198,mBJ,0.041,-2.95301,,R-3
JVASP-91526,MnTe,FAILED_JVASP-91526.cif,0.0,0.0,mBJ,0.0,0.05856,,Fm-3m
JVASP-22560,K2PdO2,FAILED_JVASP-22560.cif,1.464,1.567,mBJ,0.103,-1.24162,,Immm
JVASP-85717,LuNbO4,FAILED_JVASP-85717.cif,3.451,4.144,mBJ,0.693,-3.36119,,C2/c
JVASP-87220,K4CO4,FAILED_JVASP-87220.cif,3.211,5.925,mBJ,2.714,-1.41941,,P-43m
JVASP-64808,Ba4InSe,FAILED_JVASP-64808.cif,0.0,0.0,mBJ,0.0,0.01794,,F-43m
JVASP-64062,Ba4TaSe,FAILED_JVASP-64062.cif,0.0,0.0,mBJ,0.0,0.77538,,F-43m
JVASP-64880,MnBeCo4,FAILED_JVASP-64880.cif,0.0,0.0,mBJ,0.0,0.35252,,F-43m
JVASP-64109,BaCaSc,FAILED_JVASP-64109.cif,0.0,0.0,mBJ,0.0,0.86959,,F-43m
JVASP-42233,LiVF4,FAILED_JVASP-42233.cif,0.0,0.0,mBJ,0.0,-3.03662,,C2/c
JVASP-64276,Ba4TeMo,FAILED_JVASP-64276.cif,0.0,0.0,mBJ,0.0,0.6924,,F-43m
JVASP-42416,Na4WO4,FAILED_JVASP-42416.cif,2.285,3.519,mBJ,1.234,-1.95251,,I4/m
JVASP-64550,Ba4CaPt,FAILED_JVASP-64550.cif,0.0,0.0,mBJ,0.0,0.48595,,F-43m
JVASP-90816,SrAs3,FAILED_JVASP-90816.cif,0.0,0.058,mBJ,0.058,-0.65546,,C2/m
JVASP-64686,Ba4VCl,FAILED_JVASP-64686.cif,0.0,0.0,mBJ,0.0,0.74862,,F-43m
JVASP-75,WSe2,FAILED_JVASP-75.cif,1.046,1.42,HSE,0.374,-0.54463,,P6_3/mmc
JVASP-64616,Ba4LiGa,FAILED_JVASP-64616.cif,0.0,0.0,mBJ,0.0,0.41076,,F-43m
JVASP-64337,Ba4HgBi,FAILED_JVASP-64337.cif,0.0,0.0,mBJ,0.0,0.08848,,F-43m
JVASP-64022,Ba4CrCo,FAILED_JVASP-64022.cif,0.0,0.0,mBJ,0.0,1.20808,,F-43m
JVASP-5506,AuSeCl7,FAILED_JVASP-5506.cif,1.665,2.382,mBJ,0.717,-0.30824,,P2_1/c
JVASP-86682,CeP2,FAILED_JVASP-86682.cif,0.0,0.0,mBJ,0.0,-1.07707,,P2_1/c
JVASP-64465,Ba4HfBr,FAILED_JVASP-64465.cif,0.0,0.0,mBJ,0.0,0.51678,,F-43m
JVASP-64393,BaNaIn,FAILED_JVASP-64393.cif,0.0,0.0,mBJ,0.0,0.16113,,F-43m
JVASP-63933,Ba4ZrNb,FAILED_JVASP-63933.cif,0.0,0.0,mBJ,0.0,1.31171,,F-43m
JVASP-64063,BaSrTi,FAILED_JVASP-64063.cif,0.0,0.0,mBJ,0.0,1.19689,,F-43m
JVASP-42667,SrCaI4,FAILED_JVASP-42667.cif,3.513,4.342,mBJ,0.829,-1.70475,,Imma
JVASP-64750,Ba4ZrSc,FAILED_JVASP-64750.cif,0.0,0.0,mBJ,0.0,0.87642,,F-43m
JVASP-14620,Ga,FAILED_JVASP-14620.cif,0.0,0.0,mBJ,0.0,0.04287,,I4/mmm
JVASP-86159,Ca3SiBr2,FAILED_JVASP-86159.cif,0.0,0.0,mBJ,0.0,-1.15984,,Cm
JVASP-32216,ZnH4C2O6,FAILED_JVASP-32216.cif,3.157,4.572,mBJ,1.415,-1.16569,,C2/c
JVASP-18826,MnAlFe2,FAILED_JVASP-18826.cif,0.0,0.0,mBJ,0.0,-0.19524,,Fm-3m
JVASP-12019,CoO2,FAILED_JVASP-12019.cif,0.0,0.0,mBJ,0.0,-0.92667,,C2/m
JVASP-87336,Fe2O3,FAILED_JVASP-87336.cif,0.0,0.0,mBJ,0.0,-1.40985,,R-3c
JVASP-64394,Ba4YV,FAILED_JVASP-64394.cif,0.0,0.0,mBJ,0.0,1.11539,,F-43m
JVASP-64751,Ba4TeBr,FAILED_JVASP-64751.cif,0.0,0.0,mBJ,0.0,-0.3809,,F-43m
JVASP-65076,BeCuBr,FAILED_JVASP-65076.cif,0.0,0.0,mBJ,0.0,0.11994,,P3m1
JVASP-48933,WOF4,FAILED_JVASP-48933.cif,4.343,5.471,mBJ,1.128,-2.74866,,I4
JVASP-22649,Rb2SnBr6,FAILED_JVASP-22649.cif,0.983,2.213,mBJ,1.23,-1.27064,,Fm-3m
JVASP-64996,Be2TlCd,FAILED_JVASP-64996.cif,0.0,0.0,mBJ,0.0,0.75684,,I-4m2
JVASP-1291,YbO,FAILED_JVASP-1291.cif,3.581,5.803,mBJ,2.222,-3.61377,,Fm-3m
JVASP-64150,Ba4LiBe,FAILED_JVASP-64150.cif,0.0,0.0,mBJ,0.0,0.76939,,F-43m
JVASP-64918,BeFe4Ge,FAILED_JVASP-64918.cif,0.0,0.0,mBJ,0.0,0.26781,,F-43m
JVASP-63935,KBaMn,FAILED_JVASP-63935.cif,0.0,0.0,mBJ,0.0,1.02381,,F-43m
JVASP-14699,MnTe,FAILED_JVASP-14699.cif,0.0,0.0,mBJ,0.0,0.01227,,P6_3/mmc
JVASP-64816,Ba4YTi,FAILED_JVASP-64816.cif,0.0,0.0,mBJ,0.0,0.87961,,F-43m
JVASP-64208,Ba4CdBi,FAILED_JVASP-64208.cif,0.0,0.0,mBJ,0.0,0.08362,,F-43m
JVASP-64689,Ba4NaTa,FAILED_JVASP-64689.cif,0.0,0.0,mBJ,0.0,1.02946,,F-43m
JVASP-15183,TbCo2Si2,FAILED_JVASP-15183.cif,0.0,0.0,mBJ,0.0,-0.78936,,I4/mmm
JVASP-64466,KBaMo,FAILED_JVASP-64466.cif,0.0,0.0,mBJ,0.0,1.68551,,F-43m
JVASP-44085,In3NO3,FAILED_JVASP-44085.cif,0.225,1.48,mBJ,1.255,-1.19241,,R-3m
JVASP-64151,KBaIn,FAILED_JVASP-64151.cif,0.0,0.0,mBJ,0.0,0.15173,,F-43m
JVASP-14835,Er,FAILED_JVASP-14835.cif,0.0,0.0,mBJ,0.0,0.0,,P6_3/mmc
JVASP-64752,Ba4MoBr,FAILED_JVASP-64752.cif,0.0,0.0,mBJ,0.0,0.73776,,F-43m
JVASP-87050,Ba2ZrO4,FAILED_JVASP-87050.cif,3.212,3.761,mBJ,0.549,-3.34975,,I4/mmm
JVASP-91704,PuFeC2,FAILED_JVASP-91704.cif,0.0,0.0,mBJ,0.0,-0.25582,,P4/nmm
JVASP-91945,Zn3CrTe4,FAILED_JVASP-91945.cif,0.0,0.0,mBJ,0.0,-0.2553,,P-43m
JVASP-85794,LaHBr2,FAILED_JVASP-85794.cif,3.835,3.77,mBJ,-0.065,-1.69392,,P6_3/mmc
JVASP-64209,Ba4MgSe,FAILED_JVASP-64209.cif,0.0,0.0,mBJ,0.0,0.11541,,F-43m
JVASP-64622,Ba4NbCu,FAILED_JVASP-64622.cif,0.0,0.0,mBJ,0.0,1.12213,,F-43m
JVASP-64691,Ba4TiTl,FAILED_JVASP-64691.cif,0.0,0.0,mBJ,0.0,0.72923,,F-43m
JVASP-64397,KBaHf,FAILED_JVASP-64397.cif,0.0,0.0,mBJ,0.0,1.50395,,F-43m
JVASP-64559,Ba4ZrSb,FAILED_JVASP-64559.cif,0.0,0.0,mBJ,0.0,0.48344,,F-43m
JVASP-65115,BeCr4Sn,FAILED_JVASP-65115.cif,0.0,0.0,mBJ,0.0,0.44771,,F-43m
JVASP-23437,HgSb2O6,FAILED_JVASP-23437.cif,0.486,2.029,mBJ,1.543,-1.20483,,P-31m
JVASP-63987,Ba4MnPd,FAILED_JVASP-63987.cif,0.0,0.0,mBJ,0.0,1.21577,,F-43m
JVASP-1248,BeTe,FAILED_JVASP-1248.cif,2.202,2.821,mBJ,0.619,-0.42305,,F-43m
JVASP-64626,Ba4CaMo,FAILED_JVASP-64626.cif,0.0,0.0,mBJ,0.0,1.10671,,F-43m
JVASP-52553,K2SnO2,FAILED_JVASP-52553.cif,1.779,7.358,mBJ,5.579,-1.60042,,P-1
JVASP-42728,Fe6O11F,FAILED_JVASP-42728.cif,0.0,0.0,mBJ,0.0,-1.47502,,P1
JVASP-22622,AlFeF5,FAILED_JVASP-22622.cif,0.045,0.558,mBJ,0.513,-2.70425,,Immm
JVASP-64284,KBa4W,FAILED_JVASP-64284.cif,0.0,0.0,mBJ,0.0,1.23284,,F-43m
JVASP-15302,PrSi2Cu2,FAILED_JVASP-15302.cif,0.0,0.0,mBJ,0.0,-0.54953,,I4/mmm
JVASP-64340,Ba4GaCl,FAILED_JVASP-64340.cif,0.0,0.0,mBJ,0.0,0.0616,,F-43m
JVASP-64697,Ba4SrW,FAILED_JVASP-64697.cif,0.0,0.0,mBJ,0.0,1.15122,,F-43m
JVASP-91854,CoCu2SnS4,FAILED_JVASP-91854.cif,0.0,0.0,mBJ,0.0,-0.36433,,I-42m
JVASP-38157,Rb4NO,FAILED_JVASP-38157.cif,0.0,0.0,mBJ,0.0,-0.29858,,P4/mmm
JVASP-65080,TaBePd4,FAILED_JVASP-65080.cif,0.0,0.0,mBJ,0.0,0.18287,,F-43m
JVASP-64474,Ba4BeSn,FAILED_JVASP-64474.cif,0.0,0.0,mBJ,0.0,0.57434,,F-43m
JVASP-64919,BeMoBr4,FAILED_JVASP-64919.cif,0.0,0.0,mBJ,0.0,1.36593,,F-43m
JVASP-90719,PrClO2,FAILED_JVASP-90719.cif,0.0,0.0,mBJ,0.0,-1.89827,,P2_1/m
JVASP-64287,Ba4CrSe,FAILED_JVASP-64287.cif,0.0,0.0,mBJ,0.0,0.4747,,F-43m
JVASP-64758,Ba4LiV,FAILED_JVASP-64758.cif,0.0,0.0,mBJ,0.0,1.08123,,F-43m
JVASP-91895,Mg7Cr,FAILED_JVASP-91895.cif,0.0,0.0,mBJ,0.0,0.15333,,P-6m2
JVASP-43305,Li2Ni3SbO8,FAILED_JVASP-43305.cif,0.0,0.0,mBJ,0.0,-1.39052,,R-3m
JVASP-32,Al2O3,FAILED_JVASP-32.cif,6.43,7.571,mBJ,1.141,-3.31332,,R-3c
JVASP-4606,ScAgP2S6,FAILED_JVASP-4606.cif,1.9,2.046,mBJ,0.146,-0.71804,,P-31c
JVASP-64825,BaNaLi,FAILED_JVASP-64825.cif,0.0,0.0,mBJ,0.0,0.39341,,F-43m
JVASP-64029,Ba4TiNi,FAILED_JVASP-64029.cif,0.0,0.0,mBJ,0.0,1.16791,,F-43m
JVASP-64475,Ba4GeCl,FAILED_JVASP-64475.cif,0.0,0.0,mBJ,0.0,-0.00172,,F-43m
JVASP-15347,CaCo2Ge2,FAILED_JVASP-15347.cif,0.0,0.0,mBJ,0.0,-0.51457,,I4/mmm
JVASP-64997,BeP4Ru,FAILED_JVASP-64997.cif,0.0,0.0,mBJ,0.0,0.97487,,F-43m
JVASP-64069,BaPbBr,FAILED_JVASP-64069.cif,0.056,0.0,mBJ,-0.056,-0.60733,,F-43m
JVASP-88019,EuF2,FAILED_JVASP-88019.cif,0.0,8.252,mBJ,8.252,-3.53085,,Fm-3m
JVASP-14939,Ti3Hg,FAILED_JVASP-14939.cif,0.0,0.0,mBJ,0.0,0.02284,,Pm-3m
JVASP-64155,KBaTa,FAILED_JVASP-64155.cif,0.0,0.0,mBJ,0.0,1.83653,,F-43m
JVASP-98053,Bi2Pd3S2,FAILED_JVASP-98053.cif,0.0,0.0,mBJ,0.0,-0.32942,,R-3m
JVASP-86450,Yb2Si2O7,FAILED_JVASP-86450.cif,0.0,0.0,mBJ,0.0,-2.83756,,C2/m
JVASP-86038,Bi2MoO6,FAILED_JVASP-86038.cif,0.268,0.812,mBJ,0.544,-1.76008,,Cmce
JVASP-64883,TaBe2Os,FAILED_JVASP-64883.cif,0.0,0.0,mBJ,0.0,-0.06024,,I-4m2
JVASP-63988,KBaSn,FAILED_JVASP-63988.cif,0.0,0.0,mBJ,0.0,-0.07765,,F-43m
JVASP-22561,Cs2TeI6,FAILED_JVASP-22561.cif,1.224,1.627,mBJ,0.403,-0.88194,,Fm-3m
JVASP-16219,Y3TlC,FAILED_JVASP-16219.cif,0.0,0.0,mBJ,0.0,-0.57553,,Pm-3m
JVASP-64560,Ba4YCd,FAILED_JVASP-64560.cif,0.0,0.0,mBJ,0.0,0.44343,,F-43m
JVASP-64826,Ba4TeCl,FAILED_JVASP-64826.cif,0.0,0.0,mBJ,0.0,-0.38389,,F-43m
JVASP-86596,AuCClO,FAILED_JVASP-86596.cif,2.542,3.239,mBJ,0.697,-0.44892,,Cmcm
JVASP-65036,YSc4Be,FAILED_JVASP-65036.cif,0.0,0.0,mBJ,0.0,0.46106,,F-43m
JVASP-42668,SrCaI4,FAILED_JVASP-42668.cif,3.113,3.88,mBJ,0.767,-1.65526,,P2_1/c
JVASP-64212,Ba4MgTi,FAILED_JVASP-64212.cif,0.0,0.0,mBJ,0.0,0.81941,,F-43m
JVASP-14836,Y,FAILED_JVASP-14836.cif,0.0,0.0,mBJ,0.0,0.0192,,Fm-3m
JVASP-3324,Pr2TeO2,FAILED_JVASP-3324.cif,1.791,2.49,mBJ,0.699,-3.04152,,I4/mmm
JVASP-90775,ZrSn,FAILED_JVASP-90775.cif,0.0,0.0,mBJ,0.0,-0.18127,,P-6m2
JVASP-85718,BaTiO3,FAILED_JVASP-85718.cif,0.294,2.692,mBJ,2.398,-2.50585,,Amm2
JVASP-64346,Ba2NaHf,FAILED_JVASP-64346.cif,0.0,0.0,mBJ,0.0,0.62166,,Fm-3m
JVASP-64630,Ba4YTe,FAILED_JVASP-64630.cif,0.0,0.0,mBJ,0.0,0.16714,,F-43m
JVASP-48172,Li5Ti2Co5O12,FAILED_JVASP-48172.cif,0.0,0.0,mBJ,0.0,-1.92266,,P1
JVASP-49954,CaAsH5O6,FAILED_JVASP-49954.cif,3.768,5.694,mBJ,1.926,-1.43657,,Cc
JVASP-65117,BeCrPd,FAILED_JVASP-65117.cif,0.0,0.0,mBJ,0.0,-0.05524,,I4mm
JVASP-64561,Ba4YSb,FAILED_JVASP-64561.cif,0.0,0.0,mBJ,0.0,0.25831,,F-43m
JVASP-64763,Ba4NbTe,FAILED_JVASP-64763.cif,0.0,0.0,mBJ,0.0,0.58257,,F-43m
JVASP-64119,BaScBr,FAILED_JVASP-64119.cif,0.0,0.0,mBJ,0.0,0.12479,,F-43m
JVASP-2029,IBr,FAILED_JVASP-2029.cif,1.246,2.064,mBJ,0.818,-0.06538,,Cmcm
JVASP-64347,Ba4MgTa,FAILED_JVASP-64347.cif,0.0,0.0,mBJ,0.0,1.03191,,F-43m
JVASP-97819,KSn2Se4,FAILED_JVASP-97819.cif,1.121,1.634,mBJ,0.513,-0.62519,,Cm
JVASP-97688,CeCoGe3,FAILED_JVASP-97688.cif,0.0,0.0,mBJ,0.0,-0.60216,,I4mm
JVASP-64289,Ba4SnBr,FAILED_JVASP-64289.cif,0.0,0.0,mBJ,0.0,-0.16145,,F-43m
JVASP-64215,Ba4MgPb,FAILED_JVASP-64215.cif,0.0,0.0,mBJ,0.0,0.21993,,F-43m
JVASP-161,PbI2,FAILED_JVASP-161.cif,2.272,2.95,HSE,0.678,-0.65852,,R-3m
JVASP-64484,Ba4HfSe,FAILED_JVASP-64484.cif,0.0,0.0,mBJ,0.0,0.53881,,F-43m
JVASP-64631,BaSr2Ga,FAILED_JVASP-64631.cif,0.0,0.0,mBJ,0.0,-0.05852,,F-43m
JVASP-64700,Ba4MgSn,FAILED_JVASP-64700.cif,0.0,0.0,mBJ,0.0,0.21839,,F-43m
JVASP-2133,HgO,FAILED_JVASP-2133.cif,1.217,1.916,mBJ,0.699,-0.22546,,Pnma
JVASP-64564,Ba4SrNi,FAILED_JVASP-64564.cif,0.0,0.0,mBJ,0.0,0.67627,,F-43m
JVASP-64764,Ba4NiW,FAILED_JVASP-64764.cif,0.0,0.0,mBJ,0.0,1.45075,,F-43m
JVASP-85471,AgC2N3,FAILED_JVASP-85471.cif,3.149,4.328,mBJ,1.179,0.38167,,P3_121
JVASP-64402,Ba4MgGa,FAILED_JVASP-64402.cif,0.0,0.0,mBJ,0.0,0.38563,,F-43m
JVASP-5509,GaBr2,FAILED_JVASP-5509.cif,2.702,3.219,mBJ,0.517,-0.78301,,Pnna
JVASP-64157,Ba4CaCo,FAILED_JVASP-64157.cif,0.0,0.0,mBJ,0.0,0.88569,,F-43m
JVASP-86786,LuAg4,FAILED_JVASP-86786.cif,0.0,0.0,mBJ,0.0,-0.25479,,I4/m
JVASP-98373,TlZn2Sb2,FAILED_JVASP-98373.cif,0.0,0.0,mBJ,0.0,-0.02666,,I4cm
JVASP-64830,KBaCr,FAILED_JVASP-64830.cif,0.0,0.0,mBJ,0.0,1.06249,,F-43m
JVASP-64076,Ba4NbSe,FAILED_JVASP-64076.cif,0.0,0.0,mBJ,0.0,0.65599,,F-43m
JVASP-64490,Ba4TlIn,FAILED_JVASP-64490.cif,0.0,0.0,mBJ,0.0,0.21038,,F-43m
JVASP-64633,Ba4HfTe,FAILED_JVASP-64633.cif,0.0,0.0,mBJ,0.0,0.46118,,F-43m
JVASP-49782,Ba2HfO4,FAILED_JVASP-49782.cif,3.476,4.918,mBJ,1.442,-3.41167,,I4/mmm
JVASP-65119,Sc4TaBe,FAILED_JVASP-65119.cif,0.0,0.0,mBJ,0.0,0.67037,,F-43m
JVASP-52555,SrCa2I6,FAILED_JVASP-52555.cif,3.605,4.359,mBJ,0.754,-1.69871,,P321
JVASP-64887,HfBeFe4,FAILED_JVASP-64887.cif,0.0,0.0,mBJ,0.0,-0.12035,,F-43m
JVASP-65040,ZrBeCd,FAILED_JVASP-65040.cif,0.0,0.0,mBJ,0.0,0.31463,,P3m1
JVASP-1399,Li2Te,FAILED_JVASP-1399.cif,2.605,3.045,mBJ,0.44,-1.11192,,Fm-3m
JVASP-64352,Ba4MgTl,FAILED_JVASP-64352.cif,0.0,0.0,mBJ,0.0,0.29033,,F-43m
JVASP-91752,BC2N,FAILED_JVASP-91752.cif,2.6,3.696,mBJ,1.096,-0.08625,,C2/m
JVASP-22588,ClF3,FAILED_JVASP-22588.cif,2.633,4.463,mBJ,1.83,-0.63161,,Pnma
JVASP-64159,Ba4CdPb,FAILED_JVASP-64159.cif,0.0,0.0,mBJ,0.0,0.17625,,F-43m
JVASP-64998,BeCu4Pt,FAILED_JVASP-64998.cif,0.0,0.0,mBJ,0.0,0.106,,F-43m
JVASP-63992,BaCaTe,FAILED_JVASP-63992.cif,0.0,0.0,mBJ,0.0,-0.41862,,F-43m
JVASP-64036,BaCaY,FAILED_JVASP-64036.cif,0.0,0.0,mBJ,0.0,0.78694,,F-43m
JVASP-15304,TmNiC2,FAILED_JVASP-15304.cif,0.0,0.0,mBJ,0.0,-0.4248,,Amm2
JVASP-98305,K2MnSnSe4,FAILED_JVASP-98305.cif,0.042,0.743,mBJ,0.701,-0.82752,,P-4n2
JVASP-107751,MgZn3S4,FAILED_JVASP-107751.cif,2.228,3.652,mBJ,1.424,-1.06402,,Pm
JVASP-43020,Li4Cr2P4H3O16,FAILED_JVASP-43020.cif,0.0,0.0,mBJ,0.0,-2.10952,,P1
JVASP-98460,AlPt2,FAILED_JVASP-98460.cif,0.0,0.0,mBJ,0.0,-0.87978,,Pnma
JVASP-98846,SrIn,FAILED_JVASP-98846.cif,0.0,0.0,mBJ,0.0,-0.52114,,Fdd2
JVASP-64219,Ba4ScHg,FAILED_JVASP-64219.cif,0.0,0.0,mBJ,0.0,0.53951,,F-43m
JVASP-63993,Ba4HfSc,FAILED_JVASP-63993.cif,0.0,0.0,mBJ,0.0,0.93357,,F-43m
JVASP-64162,Ba4BeBi,FAILED_JVASP-64162.cif,0.0,0.0,mBJ,0.0,0.48313,,F-43m
JVASP-64080,Ba4MgFe,FAILED_JVASP-64080.cif,0.0,0.0,mBJ,0.0,1.04074,,F-43m
JVASP-65088,BeFeBr4,FAILED_JVASP-65088.cif,0.0,0.0,mBJ,0.0,1.26246,,F-43m
JVASP-64999,BeIrBr4,FAILED_JVASP-64999.cif,0.0,0.0,mBJ,0.0,1.65412,,F-43m
JVASP-64704,Ba2YGa,FAILED_JVASP-64704.cif,0.0,0.0,mBJ,0.0,0.08693,,Fm-3m
JVASP-64406,Ba4YSn,FAILED_JVASP-64406.cif,0.0,0.0,mBJ,0.0,0.31264,,F-43m
JVASP-4216,SiAs,FAILED_JVASP-4216.cif,0.981,1.666,mBJ,0.685,-0.05699,,C2/m
JVASP-64354,BaCaCl,FAILED_JVASP-64354.cif,0.0,0.0,mBJ,0.0,-0.32939,,F-43m
JVASP-64770,Ba4TiTe,FAILED_JVASP-64770.cif,0.0,0.0,mBJ,0.0,0.38407,,F-43m
JVASP-14938,MnS,FAILED_JVASP-14938.cif,0.0,0.0,mBJ,0.0,-0.45107,,P6_3mc
JVASP-64220,Ba4GeBr,FAILED_JVASP-64220.cif,0.0,0.0,mBJ,0.0,0.00081,,F-43m
JVASP-64126,Ba4LiTc,FAILED_JVASP-64126.cif,0.0,0.0,mBJ,0.0,1.12496,,F-43m
JVASP-63994,Ba4ZrP,FAILED_JVASP-63994.cif,0.0,0.0,mBJ,0.0,0.7306,,F-43m
JVASP-15348,BeAlB,FAILED_JVASP-15348.cif,0.101,0.125,mBJ,0.024,-0.11111,,F-43m
JVASP-3327,Sm2TeO2,FAILED_JVASP-3327.cif,1.57,2.31,mBJ,0.74,-3.10106,,I4/mmm
JVASP-88846,Eu,FAILED_JVASP-88846.cif,0.0,0.0,mBJ,0.0,-0.00037,,P6_3/mmc
JVASP-64296,MgBe2In,FAILED_JVASP-64296.cif,0.0,0.0,mBJ,0.0,0.46876,,I4/mmm
JVASP-64497,Ba4LiCo,FAILED_JVASP-64497.cif,0.0,0.0,mBJ,0.0,0.94264,,F-43m
JVASP-63995,Ba4HfGa,FAILED_JVASP-63995.cif,0.0,0.0,mBJ,0.0,0.8072,,F-43m
JVASP-64636,Ba4BiBr,FAILED_JVASP-64636.cif,0.0,0.0,mBJ,0.0,-0.27694,,F-43m
JVASP-98746,HoB7Mo3,FAILED_JVASP-98746.cif,0.0,0.0,mBJ,0.0,-0.54764,,Pnma
